qid227,qid228,qid230,qid231_text,qid232,qid234,qid297,qid297_7_text,qid299_text,qid250_1,qid250_2,qid250_3,qid250_4,qid250_5,qid250_6,qid250_7,qid250_8,qid300_1,qid300_4,qid300_5,qid300_6,qid300_7,qid300_8,qid300_9,qid300_10,qid300_10_text,qid251_1,qid251_2,qid251_3,qid251_4,qid251_5,qid251_6,qid251_7,qid251_8,qid251_9,qid251_9_text,qid235_13,qid235_1,qid235_2,qid235_3,qid235_4,qid235_8,qid235_9,qid235_10,qid235_11,qid235_11_text,qid236_text,qid237_1_1,qid237_1_2,qid237_1_3,qid237_2_1,qid237_2_2,qid237_2_3,qid237_3_1,qid237_3_2,qid237_3_3,qid237_4_1,qid237_4_2,qid237_4_3,qid237_5_1,qid237_5_2,qid237_5_3,qid237_6_1,qid237_6_2,qid237_6_3,qid237_7_1,qid237_7_2,qid237_7_3,qid237_8_1,qid237_8_2,qid237_8_3,qid237_9_1,qid237_9_2,qid237_9_3,qid237_10_1,qid237_10_2,qid237_10_3,qid237_11_1,qid237_11_2,qid237_11_3,qid237_12_1,qid237_12_2,qid237_12_3,qid237_13_1,qid237_13_2,qid237_13_3,qid238_1,qid238_7,qid238_8,qid238_9,qid238_10,qid238_2,qid238_13,qid238_13_text,qid240_1,qid240_2,qid240_3,qid240_4,qid240_5,qid240_7,qid240_8,qid240_9,qid240_10,qid240_26,qid240_11,qid240_12,qid240_28,qid240_13,qid240_14,qid240_15,qid240_16,qid240_17,qid240_20,qid240_21,qid240_22,qid240_23,qid240_24,qid240_25,qid240_29,qid240_18,qid240_18_text,qid241_text,qid243_text,qid244_text,qid245_text,qid247_text,qid248_text,qid249_1,qid249_2,qid249_3,qid252_1,qid252_2,qid252_3,qid252_4,qid252_5,qid252_6,qid252_7,qid252_8,qid252_9,qid252_10,qid252_11,qid252_12,qid305,qid273_1,qid273_2,qid273_3,qid273_4,qid273_5,qid273_6,qid274,qid306,qid302_1,qid302_2,qid302_3,qid302_4,qid275,qid276_text,qid307_text,qid278,qid279_text,qid280_text,qid281_text,qid282_text,qid267_text,qid268_text,qid270_text,qid309_text,qid283_text,qid284_text,qid245_text_32e7cc92_ay4puphdn8fxpartopics,qid245_text_32e7cc92_ay4puphdn8fxtopics,qid245_text_32e7cc92_ay4puphdn8fxtopichierarchy1,qid227_label,qid228_label,qid230_label,qid232_label,qid234_label,qid274_label,qid275_label,qid278_label,qid297_label,qid305_label,qid306_label
1.0,3.0,10.0,2231.0,4.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,-99,,,,,,,1.0,,,-99,,,1.0,1.0,1.0,1.0,1.0,,,-99,-99,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,-99,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",25 - 34,New South Wales,Attended 5+ events,No,,,,,,
1.0,3.0,10.0,2094.0,4.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,-99,,,,,,,1.0,,,-99,,,1.0,1.0,1.0,,,,,-99,"Community, self-expression, art, adventure, exploring identity",1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,Food organics collection ,Role clarity,,,,N/a,"Many smaller 200-400 people burns, perhaps 1 per quarter. Not really into pubs, but quirky rooftop open sky bars seem great.",2.0,2.0,5.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,5.0,,,,,1.0,,2.0,3.0,3.0,1.0,1.0,3.0,1.0,"Level and standards of organisation, actioning and demonstrating principles, inclusivity",Multiple warm spaces at a winter burn,6.0,N/a,N/a,N/a,N/a,450.0,350.0,250.0,N/a,"To embrace rituals where we celebrate, inculturate the wonderful principles - and share our vision, ideas and create together ",-99,,,,"Yes, I consent",25 - 34,New South Wales,Attended 5+ events,No,It is a very important part of the experience.,Very Connected,Don't Know,,Neutral,No preference / I'd attend either way
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",,,,,,,,,,
1.0,4.0,10.0,2029.0,3.0,2.0,5.0,-99,"It’s just for me, it’s a moment I take for myself and I don’t intend to involve them",,1.0,,,,,,,1.0,1.0,,,,,,,-99,,,,,,,1.0,,,-99,,,,,1.0,,,,,-99,"Sharing experiences, music and connect thought music and nature",1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,-99,"Definitely training and clarity, also better communication. Everything was a bit blurry.",,,,Not having clarity from the people above me. I had to guess a lot of stuff. You should create a manual or something. Plus the folder system was very messy.,1 big + many many smalls in the bush. I would not attend in pubs or clubs.,2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,1.0,,,,,1.0,,2.0,3.0,2.0,2.0,3.0,1.0,4.0,Not sure. I’m lucky I have a group of friends to bush doof with…,Real connections that are able to deliver solutions and generate real opportunities. This generates trust in people. Right now trust is missing…,1.0,The Hawkesbury river region had a lot of places.,-99,-99,-99,450.0,390.0,200.0,100,To restart with heart and passion. To collect the pieces and rebuild the community making stronger than before.,I hope to be back at red earth city sometime soon…that place it’s special and magic and BS is a unique experience. ,,,,"Yes, I consent",35 - 44,New South Wales,Attended 2-4 events,Yes,It is a very important part of the experience.,Somewhat Disconnected,Absolutely Essential,"No, I prefer to attend without them.",Very Important,No preference / I'd attend either way
1.0,5.0,10.0,2227.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,1.0,,1.0,,,,,-99,-99,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",45 - 54,New South Wales,Attended 1 event,No,,,,,,
1.0,4.0,10.0,2015.0,3.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,-99,,,,,,,,,,-99,,,,,,,1.0,,,-99,-99,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,-99,,,,,,-99,1.0,1.0,2.0,8.0,8.0,8.0,8.0,2.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,4.0,1.0,1.0,,1.0,,,3.0,2.0,3.0,2.0,1.0,2.0,3.0,-99,-99,6.0,-99,-99,-99,-99,,,,-99,,,,,,"Yes, I consent",35 - 44,New South Wales,Attended 2-4 events,No,"It's a nice feature, but not essential.",Neutral,Don't Know,,Somewhat Important,To attend a Burn during warmer months without effigy/temple burns
1.0,4.0,16.0,3071.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,Victoria,Attended 5+ events,No,,,,,,
1.0,4.0,13.0,4005.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,Queensland,I have not attended a multi-day Burner event,No,,,,,,
1.0,5.0,10.0,2060.0,1.0,2.0,5.0,-99,Its a choice i make so I can enjoy the event more and be relaxed,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,,,,1.0,,-99,Would like to experience ,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,-99,2.0,3.0,3.0,8.0,7.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,5.0,,,,1.0,,,4.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,"Yes, I consent",45 - 54,New South Wales,I have not attended a multi-day Burner event,Yes,It's not important to me.,,,"No, I prefer to attend without them.",Neutral,To attend a Burn during warmer months without effigy/temple burns
1.0,4.0,10.0,2850.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,,,,,,
1.0,5.0,10.0,2297.0,4.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,-99,,,,,,,1.0,,,-99,,,,,,,1.0,,,-99,"Burns _are_ different to other festivals. That there is an expectation that everyone is participating in some way to the no commodification to LNT, the is little in the way of hierarchy.",,1.0,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,-99,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,"For reference, my answers are for all Burns, not NSW specific.",,,,,,As distributed and as little organised by a collective as possible.,4.0,5.0,6.0,8.0,7.0,8.0,8.0,6.0,7.0,7.0,7.0,6.0,6.0,1.0,8.0,4.0,1.0,1.0,,,,,5.0,3.0,3.0,3.0,4.0,3.0,2.0,Passion.,"This is a thing that happens often all over the place. Egos grow and fiefdoms happen. Communities splinter and noses get out of joint. If you're going to have a whole state organisation, be specific in your task - which I would advise is one thing that brings the disparate groups together.",5.0,-99,Yes. All of the above and beyond.,-99,-99,500.0,400.0,399.0,Can I just say that I hated this page and the fields parameters.,Don't be afraid to take the event site far. Nowhere in the rule book does it say anything about the event being easy.,-99,,,,"Yes, I consent",45 - 54,New South Wales,Attended 5+ events,No,I have no opinion / I'm not sure.,Somewhat Connected,Not at all Important,,Somewhat Important,No preference / I'd attend either way
1.0,4.0,10.0,2015.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,,,,1.0,,-99,"The community, music and connection. ",,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,-99,1.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,,,,,1.0,,2.0,3.0,3.0,2.0,2.0,2.0,3.0,-99,-99,2.0,,,,,,,,,,,,,,"Yes, I consent",35 - 44,New South Wales,Attended 1 event,No,It is a very important part of the experience.,Neutral,Very Important,,Somewhat Important,No preference / I'd attend either way
1.0,5.0,10.0,2650.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,this is what you start with?,,,,,,,,,1.0,this is what you start with?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",45 - 54,New South Wales,Attended 2-4 events,No,,,,,,
1.0,4.0,10.0,2017.0,3.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,-99,,,,,,,1.0,,,-99,,,1.0,,1.0,1.0,1.0,,,-99,"I love the community, self-expression, art, learning, personal growth, music, freedom, beauty, truth, love",1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,-99,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,Performance,More training for wider skills would be great,Support/mentorship from experienced leaders,,,,A bi-annual burn would be perfect for me,2.0,3.0,4.0,2.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,7.0,8.0,8.0,8.0,4.0,,1.0,,1.0,,,3.0,2.0,3.0,2.0,2.0,2.0,4.0,Strong sense of community,More regular non burn meetups,5.0,,,,,,,,,,,,,,"Yes, I consent",35 - 44,New South Wales,Attended 2-4 events,No,"It's a nice feature, but not essential.",Somewhat Disconnected,Not at all Important,,Somewhat Important,To attend a Burn during warmer months without effigy/temple burns
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",,,,,,,,,,
1.0,4.0,16.0,3097.0,4.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,-99,,,,,,1.0,,,,-99,,1.0,1.0,1.0,1.0,,,,,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,Victoria,Attended 5+ events,No,,,,,,
1.0,5.0,10.0,,3.0,1.0,,,,,1.0,,,,,,,,,1.0,,1.0,,,,-99,,,,,,,,,1.0,Falling down holes / oh&s 😅 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",45 - 54,New South Wales,Attended 2-4 events,No,,,,,,
1.0,4.0,10.0,2850.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,1.0,,1.0,,,,,,,-99,"I love being able to contribute to building experiences that shape people outside of the day to day. The sense of belonging, community and safety I’ve experienced myself through burner communities has changed my life, so having the capability and the desire to give back feels like a gift that I simply must give.",,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,-99,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,-99,,"Strong cross functional communication - regular check ins against project timelines, project management software. It holds everyone accountable and gives visibility on how things are tracking ",,,,"I think smaller burns are the way forward. Keep guest numbers tight to ensure safety and a stronger sense of participation and connection, and a few a year doesn’t saturate things or make it too expensive for participants if they’re choosing between too many events.",6.0,6.0,6.0,2.0,2.0,7.0,8.0,7.0,7.0,6.0,1.0,1.0,8.0,8.0,2.0,7.0,,,,,1.0,,3.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,"It's a nice feature, but not essential.",,,,Not Important,No preference / I'd attend either way
1.0,3.0,10.0,2570.0,3.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,-99,,,,,,,1.0,,,-99,,,,,,,,,,-99,-99,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",25 - 34,New South Wales,Attended 2-4 events,No,,,,,,
1.0,4.0,10.0,2261.0,4.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,-99,,,,,,,,,1.0,I'm amazed that these are the first questions of your survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,,,,,,
1.0,4.0,10.0,2010.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,,,1.0,,,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,New South Wales,Attended 2-4 events,No,,,,,,
1.0,4.0,10.0,2047.0,4.0,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,-99,,,,,,,,,,-99,,,1.0,,1.0,,,,,-99,"Community, self expression, exploration of self ",1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,-99,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,,,,,,
1.0,4.0,10.0,2021.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,New South Wales,,No,,,,,,
1.0,4.0,10.0,2017.0,3.0,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,-99,,,,,,,,,,-99,,,1.0,,1.0,1.0,1.0,,,-99,"I love the community they create, the ability for self expression through art, music, dance, and play. I love the chance to grow and meet new people, to volunteer for an experience I believe in, to explore new experiences and have an amazing adventure with likeminded souls.",1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,-99,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,Performer and performance organiser,More training across a wider range of roles would help me learn to be a more multi-faceted volunteer able to do more things with confidence.,Support and mentorship from those who have done the role previously.,,,,-99,2.0,3.0,4.0,1.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,6.0,7.0,8.0,8.0,4.0,,1.0,,1.0,,,4.0,3.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,New South Wales,Attended 2-4 events,No,It's not important to me.,,,,Somewhat Important,No preference / I'd attend either way
1.0,5.0,16.0,3520.0,4.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,-99,,,,,,,1.0,,,-99,1.0,,,1.0,,,1.0,,,-99,Co creating and experimenting with new models of community building ,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,-99,1.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,-99,,-99,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",45 - 54,Victoria,Attended 5+ events,No,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",,,,,,,,,,
1.0,6.0,10.0,2035.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,,,,,1.0,burning man,community of great people connecting in a degree of freedom ,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,-99,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,small local and one big,2.0,2.0,2.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,4.0,,1.0,,1.0,,,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,"Yes, I consent",55 - 64,New South Wales,Attended 5+ events,No,It is a very important part of the experience.,,,,Somewhat Important,To attend a Burn during warmer months without effigy/temple burns
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",,,,,,,,,,
1.0,4.0,10.0,2007.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,,,,,,
1.0,5.0,10.0,2120.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,-99,,,,,,,1.0,,,-99,,,,,,,,1.0,,-99,-99,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",45 - 54,New South Wales,I have not attended a multi-day Burner event,No,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",,,,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,,,,,-99,,,,,,,,,,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",,,,,,,,,,
1.0,5.0,10.0,2096.0,4.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,-99,,,,,,,1.0,,,-99,,1.0,1.0,,1.0,1.0,1.0,,,-99,"The focus on art, freedom of expression, being seen and heard as a human outside the matrix, the chance to spend a week in nature with my friends and other fun parties at night. Discovering experiences you would never see in such close proximity in day to day life. The connection and the letting go",1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I consent",45 - 54,New South Wales,Attended 5+ events,No,,,,,,
1.0,4.0,10.0,2040.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,-99,,,,,,,1.0,,,-99,,,1.0,,,,,,,-99,"Community, self-expression, art, learning, personal growth and music",1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,"one big annual burn, many smaller burns and fun smaller community warehouse events, etc.",2.0,2.0,2.0,7.0,7.0,7.0,7.0,6.0,2.0,2.0,6.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,I'm not heavily enough involved to know this information.,Not sure at this stage.,5.0,No.,no,no,no,600.0,500.0,400.0,not sure,-99,-99,,,,"Yes, I consent",35 - 44,New South Wales,Attended 1 event,No,"It's a nice feature, but not essential.",Neutral,Not at all Important,,Very Important,To attend a Burn during warmer months without effigy/temple burns
1.0,4.0,13.0,4558.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,1.0,,1.0,,1.0,,,-99,Decommodified utopian hedonistic independent and inclusive fun,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,-99,-99,,,,,"One big annual burn, monthly fundraiser parties (boat,warehouse,etc) snd quarterly camp-run mini events (moonshine)",3.0,4.0,6.0,8.0,8.0,7.0,7.0,2.0,2.0,1.0,1.0,7.0,7.0,8.0,8.0,5.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,4.0,"Unknown, moved to QLD with hardly any burners around :(",Broader network up Brissie and sunny coast way,3.0,-99,-99,-99,-99,400.0,350.0,250.0,200,Similar to previous burns ,-99,,,,"Yes, I consent",35 - 44,Queensland,Attended 5+ events,No,"It is an essential, non-negotiable part of the event for me.",Somewhat Disconnected,Somewhat Important,,Neutral,To attend a Burn during colder months to ensure effigy/temple burns occur
